text,label
"{'data': 'Melt Flow Index | g/ 10 min | 0 ~ 2.0 | D 1238, 230 ℃, 10 Kg <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [30, 31, 'min'], [34, 37, 'max'], [40, 46, 'method'], [48, 60, 'measuring_condition']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min | 0 ~ 2.0 | D 1238 ， 230 ℃, 10 kg <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [30, 31, 'min'], [34, 37, 'max'], [40, 46, 'method'], [49, 61, 'measuring_condition']]}",Melting point
"{'data': 'Odor | / | None | / <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",irrelevant
"{'data': 'Dibutyl Tin Dilaurate ( 1 % ) | 0.1 <header> <PART A:> | <wt> </header>', 'label': []}",irrelevant
"{'data': 'Fluoropolymer/Acrylic Resin Ratio | 50 : 50 <header> <Property> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'General Appearance | / | White powder | / <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",irrelevant
"{'data': 'Color No. ( Gardner ) | | 2 max. <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': []}",irrelevant
"{'data': 'GENERAL PROPERTIES | GENERAL PROPERTIES | GENERAL PROPERTIES | Typical Values <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': []}",header
"{'data': 'BYK - 141 ( BYK ) | 0.3 <header> <PART A:> | <wt> </header>', 'label': []}",irrelevant
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': [[16, 17, 'measuring_condition'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': '熔点 /Melting Point | ASTM D 3418 | | 156 ~ 165 ( 158 ) | 156 ~ 165 ( 158 ) <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': [[20, 31, 'method'], [36, 39, 'min'], [42, 45, 'max'], [56, 59, 'min'], [62, 65, 'max']]}",Melting point
"{'data': 'Melting Point, min. | D 3418 | 156 - 160 ºC <header> < 21 Typical Properties DG ( COATING ) > <Property> | < 21 Typical Properties DG ( COATING ) > <RMFI ASTM Method> | < 21 Typical Properties DG ( COATING ) > <Typical Values> </header>', 'label': [[22, 28, 'method'], [31, 34, 'min'], [37, 40, 'max'], [41, 43, 'unit']]}",Melting point
"{'data': 'Aromatic hydrocarbons | Cyclohexanone', 'label': []}",irrelevant
"{'data': 'OH value | mg KOH/g | 18 - 24 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[11, 19, 'unit'], [22, 24, 'min'], [27, 29, 'max']]}",Hydroxyl value
"{'data': 'Appearance | Clear, no impurity', 'label': []}",irrelevant
"{'data': 'Property | Unit | Typical Values | ASTM Method <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",header
"{'data': 'Property | Unit | Typical Values | ASTM Method <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",header
"{'data': 'General | General | General', 'label': []}",irrelevant
"{'data': 'MFFT ( °C ) | 12 <header> <Property> | <Value> </header>', 'label': []}",irrelevant
"{'data': 'Varnish Properties', 'label': []}",irrelevant
"{'data': 'Viscosity ( Stokes ) ( at 25 ºC ) ( cm 2 /s ) | 4', 'label': [[23, 31, 'measuring_condition'], [36, 43, 'measuring_condition'], [48, 49, 'mean'], [12, 18, 'measuring_condition']]}",Viscosity
"{'data': 'Hegman Grind ( Dispersion ) | D 1210 | 5.5 B <header> < 21 Typical Properties DG ( COATING ) > <Property> | < 21 Typical Properties DG ( COATING ) > <RMFI ASTM Method> | < 21 Typical Properties DG ( COATING ) > <Typical Values> </header>', 'label': []}",irrelevant
"{'data': 'Optical | Gloss ( 60 ° )', 'label': []}",irrelevant
"{'data': 'Molecular | 20000 ~ 30000 <header> <Appearance> | <Clear, no impurity> </header>', 'label': []}",irrelevant
"{'data': 'Hegman Grind | / | 5.5 min. | D 1210, B <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",irrelevant
"{'data': 'Purity | | 99.5 % min., polyvinylidene fluoride <header> < 21 Typical Properties DG ( COATING ) > <Property> | < 21 Typical Properties DG ( COATING ) > <RMFI ASTM Method> | < 21 Typical Properties DG ( COATING ) > <Typical Values> </header>', 'label': []}",irrelevant
"{'data': 'Residual Moisture | Karl Fischer | % | 0.5 max （non hygroscopic） <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': []}",irrelevant
"{'data': 'Material Status | • Commercial: Active |', 'label': []}",irrelevant
"{'data': 'Thermal Decomposition | ℃ | 382 ~ 393 | TGA, 1 % Wt. Loss, Air <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",irrelevant
"{'data': '平均颗粒大小/Mean Particle Size | 激光粒度 /Laser sizer | um | < 12 <header> <性质/PROPERITES> | <测试方法 /TEST METHOD> | <单位 /UNIT> | <指标> </header>', 'label': []}",irrelevant
"{'data': 'Viscosity ( Stokes ) ( at 25 ℃ ) | cm 2 /s | 2.4 - 4.8 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[12, 18, 'measuring_condition'], [23, 30, 'measuring_condition'], [35, 42, 'measuring_condition'], [45, 48, 'min'], [51, 54, 'max']]}",Viscosity
"{'data': '极限氧指数 /LO | ASTM D 2683 | % | 43 | 43 <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': []}",irrelevant
"{'data': 'Specific Gravity | D 792 | 1.75 - 1.76 ( @ 23 / 23 ºC ) <header> < 21 Typical Properties DG ( COATING ) > <Property> | < 21 Typical Properties DG ( COATING ) > <RMFI ASTM Method> | < 21 Typical Properties DG ( COATING ) > <Typical Values> </header>', 'label': []}",irrelevant
"{'data': 'Appearance / Purity | | | Fine, white powder （ 99.5 min PVDF） <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': []}",irrelevant
"{'data': 'Availability | • Europe | • North America', 'label': []}",irrelevant
"{'data': 'moisture, ≤ | % | 0.10 | 0.10 | GB/T 6284 <header> <Item> | <Unit> | <DS 2011 > | <DS 203 > | <Test Method/Standards> </header>', 'label': []}",irrelevant
"{'data': 'Moisture | % | 0.1 max. | Karl Fischer <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': []}",irrelevant
"{'data': 'Typical properties', 'label': []}",irrelevant
"{'data': '嫁指 /MFI @ 230 ℃, 10 kg | ASTM D 1238 | g/ 10 min | 0.5 ~ 2 | 0.5 ~ 2 <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': []}",irrelevant
"{'data': 'Odor | / | Without | / <header> <ITEM> | <UNIT> | <DS 201 > | <ASTM measurement> </header>', 'label': []}",irrelevant
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': 'MFFT ( °C ) | 12', 'label': []}",irrelevant
"{'data': 'gardener） | gardener X～Z', 'label': [[12, 20, 'measuring_condition'], [21, 22, 'min'], [23, 24, 'max']]}",Viscosity
"{'data': 'OH value | mg KOH/g | 18 - 24 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[11, 19, 'unit'], [22, 24, 'min'], [27, 29, 'max']]}",Hydroxyl value
"{'data': 'OH value ( mgKOH/g - polymer ) | 53 * 1', 'label': [[11, 18, 'unit'], [33, 39, 'unclear_value']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'OH Value（ OH Value（mg KOH/g） | 56 ± 5', 'label': [[19, 27, 'unit'], [31, 33, 'mean'], [36, 37, 'std']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'OH value ( mgKOH/g - polymer ) | 53 * 1', 'label': [[11, 18, 'unit'], [33, 39, 'unclear_value']]}",Hydroxyl value
"{'data': 'OH value | mg KOH/g | 18 - 24 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[11, 19, 'unit'], [22, 24, 'min'], [27, 29, 'max']]}",Hydroxyl value
"{'data': 'OH Value（ OH Value（mg KOH/g） | 56 ± 5', 'label': [[19, 27, 'unit'], [31, 33, 'mean'], [36, 37, 'std']]}",Hydroxyl value
"{'data': 'OH Value（ OH Value（mg KOH/g） | 56 ± 5', 'label': [[19, 27, 'unit'], [31, 33, 'mean'], [36, 37, 'std']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'OH value | mg KOH/g | 18 - 24 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[11, 19, 'unit'], [22, 24, 'min'], [27, 29, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28 <header> <Appearance> | <Clear, no impurity> </header>', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'OH value | mg KOH/g | 18 - 24 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[11, 19, 'unit'], [22, 24, 'min'], [27, 29, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28 <header> <Appearance> | <Clear, no impurity> </header>', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'OH value ( mgKOH/g - polymer ) | 53 * 1', 'label': [[11, 18, 'unit'], [33, 39, 'unclear_value']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28 <header> <Appearance> | <Clear, no impurity> </header>', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'OH value | mg KOH/g | 18 - 24 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[11, 19, 'unit'], [22, 24, 'min'], [27, 29, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28 <header> <Appearance> | <Clear, no impurity> </header>', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'OH Value（ OH Value（mg KOH/g） | 56 ± 5', 'label': [[19, 27, 'unit'], [31, 33, 'mean'], [36, 37, 'std']]}",Hydroxyl value
"{'data': 'OH value | mg KOH/g | 18 - 24 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[11, 19, 'unit'], [22, 24, 'min'], [27, 29, 'max']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'OH value | mg KOH/g | 18 - 24 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[11, 19, 'unit'], [22, 24, 'min'], [27, 29, 'max']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'OH Value（ OH Value（mg KOH/g） | 56 ± 5', 'label': [[19, 27, 'unit'], [31, 33, 'mean'], [36, 37, 'std']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( mgKOH/g ) | 22 ~ 28', 'label': [[17, 24, 'unit'], [29, 31, 'min'], [34, 36, 'max']]}",Hydroxyl value
"{'data': 'OH Value（mg KOH/g） | 58 ± 3', 'label': [[9, 17, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Hydroxyl value
"{'data': 'OH Value（ OH Value（mg KOH/g） | 56 ± 5', 'label': [[19, 27, 'unit'], [31, 33, 'mean'], [36, 37, 'std']]}",Hydroxyl value
"{'data': 'Melt Flow Index | g/ 10 min | 0 ~ 2.0 | D 1238 ， 230 ℃, 10 kg <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [30, 31, 'min'], [34, 37, 'max'], [40, 46, 'method'], [49, 61, 'measuring_condition']]}",Melting point
"{'data': '熔点 /Melting Point | ASTM D 3418 | | 156 ~ 165 ( 158 ) | 156 ~ 165 ( 158 ) <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': [[20, 31, 'method'], [36, 39, 'min'], [42, 45, 'max'], [56, 59, 'min'], [62, 65, 'max']]}",Melting point
"{'data': 'Melting point | | 156 - 165 | 165 - 175 | GB/T 28724 <header> <Item> | <Unit> | <DS 2011 > | <DS 203 > | <Test Method/Standards> </header>', 'label': [[18, 21, 'min'], [24, 27, 'max'], [30, 33, 'min'], [36, 39, 'max'], [42, 52, 'method']]}",Melting point
"{'data': 'Melting Point, min. | D 3418', 'label': [[22, 28, 'method']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min 0 ~ 2.0 D 1238, 10 Kg', 'label': [[18, 27, 'unit'], [28, 29, 'min'], [32, 35, 'max'], [36, 42, 'method'], [44, 49, 'measuring_condition']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': '熔点/Melting Point | ASTM D 3418 | ℃ | 156 - 165 ( 158 ) <header> <性质/PROPERITES> | <测试方法 /TEST METHOD> | <单位 /UNIT> | <指标> </header>', 'label': [[19, 30, 'method'], [33, 34, 'unit'], [37, 40, 'min'], [43, 46, 'max']]}",Melting point
"{'data': 'Melting Index | g/ 10 min | 0.5 - 2.0 | 5 - 15 ( 2.16 kg ) | GB/T 3682 <header> <Item> | <Unit> | <DS 2011 > | <DS 203 > | <Test Method/Standards> </header>', 'label': [[16, 25, 'unit'], [28, 31, 'min'], [34, 37, 'max'], [40, 41, 'min'], [44, 46, 'max'], [49, 56, 'measuring_condition'], [61, 70, 'method']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min | 0 ~ 2.0 | D 1238, 230 ℃, 10 Kg <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [30, 31, 'min'], [34, 37, 'max'], [40, 46, 'method'], [48, 60, 'measuring_condition']]}",Melting point
"{'data': 'Melting Point, min. | D 3418 | 156 - 160 ºC <header> < 21 Typical Properties DG ( COATING ) > <Property> | < 21 Typical Properties DG ( COATING ) > <RMFI ASTM Method> | < 21 Typical Properties DG ( COATING ) > <Typical Values> </header>', 'label': [[22, 28, 'method'], [31, 34, 'min'], [37, 40, 'max'], [41, 43, 'unit']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min | 0 ~ 2.0 | D 1238 ， 230 ℃, 10 kg <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [30, 31, 'min'], [34, 37, 'max'], [40, 46, 'method'], [49, 61, 'measuring_condition']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min | DEC 0 ~ 2.0 | D 1238 ， 230 ℃, 10 kg <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [34, 35, 'min'], [38, 41, 'max'], [44, 50, 'method'], [53, 65, 'measuring_condition']]}",Melting point
"{'data': '熔点 /Melting Point | ASTM D 3418 | | 156 ~ 165 ( 158 ) | 156 ~ 165 ( 158 ) <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': [[20, 31, 'method'], [36, 39, 'min'], [42, 45, 'max'], [56, 59, 'min'], [62, 65, 'max']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': '熔点/Melting Point | ASTM D 3418 | ℃ | 156 - 165 ( 158 ) <header> <性质/PROPERITES> | <测试方法 /TEST METHOD> | <单位 /UNIT> | <指标> </header>', 'label': [[19, 30, 'method'], [33, 34, 'unit'], [37, 40, 'min'], [43, 46, 'max']]}",Melting point
"{'data': '熔点 /Melting Point | ASTM D 3418 | | 156 ~ 165 ( 158 ) | 156 ~ 165 ( 158 ) <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': [[20, 31, 'method'], [36, 39, 'min'], [42, 45, 'max'], [56, 59, 'min'], [62, 65, 'max']]}",Melting point
"{'data': 'Melting Index | g/ 10 min | 0.5 - 2.0 | D 1238 ， 230 ℃， 10 Kg <header> <ITEM> | <UNIT> | <DS 201 > | <ASTM measurement> </header>', 'label': [[16, 25, 'unit'], [28, 31, 'min'], [34, 37, 'max'], [40, 46, 'method'], [49, 61, 'measuring_condition']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': 'Melting Point, min. | D 3418', 'label': [[22, 28, 'method']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min | DEC 0 ~ 2.0 | D 1238 ， 230 ℃, 10 kg <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [34, 35, 'min'], [38, 41, 'max'], [44, 50, 'method'], [53, 65, 'measuring_condition']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': '熔点/Melting Point | ASTM D 3418 | ℃ | 156 - 165 ( 158 ) <header> <性质/PROPERITES> | <测试方法 /TEST METHOD> | <单位 /UNIT> | <指标> </header>', 'label': [[19, 30, 'method'], [33, 34, 'unit'], [37, 40, 'min'], [43, 46, 'max']]}",Melting point
"{'data': 'Melt Flow Index ( 230 °C, 21.6 Kg ) | ISO 1133 | g/ 10 min | 2.5 - 5.5 <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': [[18, 33, 'measuring_condition'], [38, 46, 'method'], [49, 58, 'unit'], [61, 64, 'min'], [67, 70, 'max']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min 0 ~ 2.0 D 1238, 10 Kg', 'label': [[18, 27, 'unit'], [28, 29, 'min'], [32, 35, 'max'], [36, 42, 'method'], [44, 49, 'measuring_condition']]}",Melting point
"{'data': 'Melting Point, min. | D 3418', 'label': [[22, 28, 'method']]}",Melting point
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': 'Non - Volatile, % （ 150 ℃ 30 min） × | 50 ± 1', 'label': [[16, 17, 'unit'], [20, 32, 'measuring_condition'], [38, 40, 'mean'], [43, 44, 'std']]}",Solid content
"{'data': 'Non - Volatile, % （ 150 ℃ 30 min） × | 50 ± 1', 'label': [[16, 17, 'unit'], [20, 32, 'measuring_condition'], [38, 40, 'mean'], [43, 44, 'std']]}",Solid content
"{'data': 'Mass solid | > 50', 'label': [[0, 4, 'measuring_condition'], [15, 17, 'min']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Non - Volatile, % （ 150 ℃ 30 min） × | 50 ± 1', 'label': [[16, 17, 'unit'], [20, 32, 'measuring_condition'], [38, 40, 'mean'], [43, 44, 'std']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': 'Mass solid | > 50', 'label': [[0, 4, 'measuring_condition'], [15, 17, 'min']]}",Solid content
"{'data': 'Mass solid | > 50', 'label': [[0, 4, 'measuring_condition'], [15, 17, 'min']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': 'Non - Volatile, % （ 150 ℃ 30 min） × | 50 ± 1', 'label': [[16, 17, 'unit'], [20, 32, 'measuring_condition'], [38, 40, 'mean'], [43, 44, 'std']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
